order_id,order_date,region,province,channel,category,product,quantity,unit_price,discount,revenue,cost,profit,customer_type,payment_method,rating
ORD01812,2024-01-20,ภาคตะวันออก,ชลบุรี,หน้าร้าน,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,1,2490,0,2490.0,1762.05,727.95,ลูกค้าประจำ,เก็บเงินปลายทาง,2
ORD02386,2025-06-29,ภาคอีสาน,นครราชสีมา,Lazada,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,1,2490,0,2788.8,1617.15,1171.65,ลูกค้าใหม่,โอนผ่านแอป,3
ORD02376,2024-07-27,ภาคกลาง,นนทบุรี,Shopee,ความงาม,ลิปสติก,5,350,0.05,1662.5,1070.1,592.4,ลูกค้าประจำ,เงินสด,5
ORD02144,2025-06-28,ภาคอีสาน,อุบลราชธานี,หน้าร้าน,ความงาม,ลิปสติก,1,350,0,392.0,243.07,148.93,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00537,2025-02-16,ภาคใต้,สงขลา,Lazada,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0.15,847.28,633.03,214.25,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02157,2024-12-20,ภาคกลาง,นนทบุรี,Lazada,แฟชั่น,กระเป๋าเป้,3,990,0,2970.0,2217.37,752.63,ลูกค้าประจำ,เงินสด,5
ORD01487,2024-11-04,ภาคอีสาน,นครราชสีมา,เว็บไซต์,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0.05,1225.5,714.9,510.6,ลูกค้าประจำ,เงินสด,1
ORD01077,2025-01-18,ภาคเหนือ,เชียงใหม่,Shopee,ความงาม,เซรั่มบำรุงผิว,2,790,0.15,1504.16,1024.26,479.9,ลูกค้าประจำ,บัตรเครดิต,2
ORD00655,2025-11-06,ภาคกลาง,นนทบุรี,เว็บไซต์,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,4,690,0.05,2936.64,1941.0,995.64,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01901,2024-06-12,ภาคเหนือ,เชียงใหม่,เว็บไซต์,อิเล็กทรอนิกส์,สมาร์ทวอทช์,3,3490,0.1,9423.0,6192.75,3230.25,ลูกค้าใหม่,เงินสด,4
ORD02486,2024-03-02,ภาคอีสาน,อุบลราชธานี,LINE Shopping,ความงาม,ลิปสติก,4,350,0.1,1260.0,821.05,438.95,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01900,2025-02-02,ภาคใต้,สุราษฎร์ธานี,Shopee,แฟชั่น,เสื้อยืด,1,290,0.05,308.56,184.94,123.62,ลูกค้าประจำ,โอนผ่านแอป,5
ORD02378,2025-12-22,ภาคใต้,สุราษฎร์ธานี,Shopee,ความงาม,ครีมกันแดด,1,450,0.15,428.4,250.66,177.74,ลูกค้าใหม่,บัตรเครดิต,4
ORD00775,2024-05-01,ภาคกลาง,นครปฐม,Shopee,แฟชั่น,กางเกงยีนส์,1,890,0.1,801.0,548.91,252.09,ลูกค้าใหม่,เงินสด,2
ORD01314,2024-03-10,ภาคอีสาน,นครราชสีมา,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1290.0,860.82,429.18,ลูกค้าใหม่,โอนผ่านแอป,5
ORD02392,2025-09-08,ภาคเหนือ,เชียงใหม่,LINE Shopping,ความงาม,ครีมกันแดด,1,450,0.1,453.6,336.78,116.82,ลูกค้าประจำ,เงินสด,3
ORD01140,2024-04-17,ภาคใต้,สุราษฎร์ธานี,เว็บไซต์,ความงาม,ครีมกันแดด,1,450,0.15,382.5,324.7,57.8,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02066,2025-07-18,ภาคตะวันออก,ชลบุรี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0,660.8,341.79,319.01,ลูกค้าใหม่,โอนผ่านแอป,3
ORD01118,2025-01-15,ภาคเหนือ,เชียงราย,หน้าร้าน,แฟชั่น,เสื้อยืด,1,290,0.05,308.56,213.02,95.54,ลูกค้าใหม่,บัตรเครดิต,4
ORD01531,2025-08-14,ภาคตะวันออก,ชลบุรี,LINE Shopping,แฟชั่น,เสื้อยืด,1,290,0.1,292.32,160.16,132.16,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00346,2024-05-08,ภาคอีสาน,อุบลราชธานี,หน้าร้าน,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0,690.0,508.78,181.22,ลูกค้าประจำ,เงินสด,5
ORD02780,2025-11-13,ภาคกลาง,นนทบุรี,Shopee,คอมพิวเตอร์,SSD 1TB,1,2190,0,2452.8,1435.06,1017.74,ลูกค้าประจำ,บัตรเครดิต,4
ORD00737,2024-12-23,ภาคอีสาน,นครราชสีมา,Lazada,แฟชั่น,เสื้อยืด,1,290,0.05,275.5,204.06,71.44,ลูกค้าประจำ,เงินสด,4
ORD01125,2025-07-15,ภาคใต้,สุราษฎร์ธานี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0.15,1123.36,809.94,313.42,ลูกค้าประจำ,บัตรเครดิต,5
ORD00631,2024-12-21,ภาคอีสาน,อุบลราชธานี,Lazada,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0.15,3646.5,2632.32,1014.18,ลูกค้าใหม่,เงินสด,4
ORD02805,2024-05-10,ภาคใต้,สงขลา,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,1,1890,0,1890.0,1223.89,666.11,ลูกค้าประจำ,โอนผ่านแอป,5
ORD02260,2024-08-16,ภาคเหนือ,พิษณุโลก,Shopee,แฟชั่น,เสื้อยืด,1,290,0,290.0,216.98,73.02,ลูกค้าใหม่,โอนผ่านแอป,2
ORD01720,2024-03-16,ภาคอีสาน,นครราชสีมา,Lazada,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0.05,4075.5,3215.61,859.89,ลูกค้าประจำ,โอนผ่านแอป,3
ORD01537,2025-12-07,ภาคอีสาน,ขอนแก่น,หน้าร้าน,แฟชั่น,กางเกงยีนส์,1,890,0.05,946.96,500.24,446.72,ลูกค้าประจำ,บัตรเครดิต,5
ORD00186,2024-03-16,ภาคอีสาน,ขอนแก่น,LINE Shopping,ความงาม,เซรั่มบำรุงผิว,1,790,0.15,671.5,500.59,170.91,ลูกค้าประจำ,บัตรเครดิต,5
ORD00744,2024-08-09,ภาคตะวันออก,จันทบุรี,เว็บไซต์,ความงาม,ครีมกันแดด,1,450,0,450.0,328.2,121.8,ลูกค้าประจำ,เงินสด,5
ORD00109,2025-11-08,ภาคใต้,ภูเก็ต,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2900.8,1546.63,1354.17,ลูกค้าใหม่,เงินสด,4
ORD01465,2024-05-15,ภาคตะวันออก,จันทบุรี,Lazada,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,3,1590,0,4770.0,3253.67,1516.33,ลูกค้าประจำ,เงินสด,5
ORD01876,2025-11-17,ภาคเหนือ,เชียงราย,เว็บไซต์,แฟชั่น,กระเป๋าเป้,1,990,0.15,942.48,637.74,304.74,ลูกค้าใหม่,เงินสด,5
ORD01039,2024-11-16,ภาคใต้,สงขลา,เว็บไซต์,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,1,2490,0.05,2365.5,1807.73,557.77,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00364,2025-06-19,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,3,2490,0,8366.4,4394.78,3971.62,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02513,2025-03-03,ภาคกลาง,ปทุมธานี,เว็บไซต์,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0,996.8,610.63,386.17,ลูกค้าประจำ,เงินสด,4
ORD02987,2025-03-31,ภาคตะวันออก,ระยอง,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,4,1290,0.1,5201.28,3322.09,1879.19,ลูกค้าประจำ,โอนผ่านแอป,3
ORD00059,2024-11-18,ภาคกลาง,ปทุมธานี,Shopee,แฟชั่น,เสื้อยืด,2,290,0.05,551.0,325.29,225.71,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00214,2025-10-05,ภาคใต้,ภูเก็ต,Shopee,แฟชั่น,กระเป๋าเป้,1,990,0.1,997.92,574.73,423.19,ลูกค้าใหม่,โอนผ่านแอป,
ORD00590,2025-03-06,ภาคกลาง,นนทบุรี,Lazada,แฟชั่น,กางเกงยีนส์,1,890,0,996.8,665.77,331.03,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01166,2024-05-29,ภาคกลาง,นครปฐม,หน้าร้าน,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1314.92,875.08,ลูกค้าประจำ,เงินสด,5
ORD01175,2024-04-05,ภาคกลาง,นนทบุรี,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,3,1290,0.1,3483.0,2706.23,776.77,ลูกค้าใหม่,บัตรเครดิต,4
ORD02547,2025-07-07,ภาคกลาง,กรุงเทพมหานคร,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.15,2465.68,1759.52,706.16,ลูกค้าประจำ,เงินสด,5
ORD01151,2025-06-08,ภาคกลาง,กรุงเทพมหานคร,Shopee,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0.1,5019.84,3483.74,1536.1,ลูกค้าประจำ,โอนผ่านแอป,5
ORD02198,2024-12-09,ภาคกลาง,นนทบุรี,Shopee,ความงาม,ลิปสติก,4,350,0,1400.0,939.2,460.8,ลูกค้าใหม่,เงินสด,5
ORD00798,2025-11-04,ภาคเหนือ,พิษณุโลก,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0.05,478.8,256.5,222.3,ลูกค้าประจำ,บัตรเครดิต,4
ORD02161,2025-03-29,ภาคใต้,สงขลา,หน้าร้าน,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0,660.8,405.2,255.6,ลูกค้าประจำ,บัตรเครดิต,4
ORD00070,2025-12-22,ภาคเหนือ,เชียงราย,LINE Shopping,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,4,1590,0,7123.2,4310.73,2812.47,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02326,2024-12-27,ภาคกลาง,นนทบุรี,หน้าร้าน,แฟชั่น,รองเท้าผ้าใบ,3,1890,0,5670.0,3638.31,2031.69,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00843,2025-07-19,ภาคใต้,ภูเก็ต,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,4,1290,0,5779.2,2844.88,2934.32,ลูกค้าใหม่,บัตรเครดิต,5
ORD02362,2024-09-22,ภาคใต้,ภูเก็ต,Shopee,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0,690.0,457.05,232.95,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02924,2025-07-25,ภาคกลาง,ปทุมธานี,Shopee,ความงาม,ลิปสติก,3,350,0,1176.0,671.46,504.54,ลูกค้าประจำ,เงินสด,5
ORD01269,2025-01-07,ภาคกลาง,กรุงเทพมหานคร,Shopee,ความงาม,ลิปสติก,1,350,0,392.0,211.17,180.83,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01180,2024-06-10,ภาคกลาง,ปทุมธานี,Lazada,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,1,1590,0,1590.0,1101.46,488.54,ลูกค้าประจำ,โอนผ่านแอป,5
ORD01189,2025-11-11,ภาคกลาง,ปทุมธานี,หน้าร้าน,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,1,1590,0,1780.8,875.39,905.41,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02423,2024-06-03,ภาคใต้,ภูเก็ต,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0.1,531.0,407.23,123.77,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02334,2024-11-12,ภาคอีสาน,ขอนแก่น,เว็บไซต์,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0.1,3861.0,2411.95,1449.05,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD01260,2024-12-18,ภาคอีสาน,อุบลราชธานี,Lazada,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0.1,3141.0,2350.1,790.9,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00104,2025-03-09,ภาคกลาง,นนทบุรี,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,4,2590,0.05,11023.04,6095.83,4927.21,ลูกค้าใหม่,บัตรเครดิต,5
ORD00585,2024-08-14,ภาคใต้,ภูเก็ต,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1843.26,746.74,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD01034,2024-07-21,ภาคเหนือ,พิษณุโลก,Shopee,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1398.32,791.68,ลูกค้าใหม่,โอนผ่านแอป,5
ORD00112,2025-03-05,ภาคอีสาน,นครราชสีมา,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,3,1290,0.1,3900.96,2141.22,1759.74,ลูกค้าประจำ,บัตรเครดิต,4
ORD02978,2025-05-18,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,กระเป๋าเป้,1,990,0.05,1053.36,705.14,348.22,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD01482,2024-11-01,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0.05,427.5,252.76,174.74,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00162,2024-02-18,ภาคตะวันออก,จันทบุรี,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,2,1890,0,3780.0,2363.6,1416.4,ลูกค้าประจำ,โอนผ่านแอป,4
ORD00995,2024-04-09,ภาคตะวันออก,ชลบุรี,Lazada,ความงาม,เซรั่มบำรุงผิว,2,790,0.15,1343.0,1136.33,206.67,ลูกค้าประจำ,เก็บเงินปลายทาง,2
ORD00472,2025-11-26,ภาคกลาง,ปทุมธานี,Lazada,แฟชั่น,รองเท้าผ้าใบ,5,1890,0,10584.0,5477.86,5106.14,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01417,2025-05-24,ภาคตะวันออก,ระยอง,Lazada,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,3,1590,0,5342.4,2835.83,2506.57,ลูกค้าประจำ,โอนผ่านแอป,4
ORD00892,2025-12-24,ภาคตะวันออก,ระยอง,LINE Shopping,แฟชั่น,กางเกงยีนส์,1,890,0.05,946.96,627.14,319.82,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00311,2024-01-20,ภาคอีสาน,อุบลราชธานี,Shopee,ความงาม,ลิปสติก,1,350,0,350.0,231.11,118.89,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02811,2025-06-03,ภาคตะวันออก,ระยอง,LINE Shopping,คอมพิวเตอร์,เมาส์เกมมิ่ง,2,890,0,1993.6,1102.71,890.89,ลูกค้าประจำ,บัตรเครดิต,5
ORD01693,2025-12-03,ภาคตะวันออก,จันทบุรี,หน้าร้าน,ความงาม,ลิปสติก,1,350,0,392.0,218.89,173.11,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02532,2025-12-27,ภาคตะวันออก,จันทบุรี,LINE Shopping,แฟชั่น,กระเป๋าเป้,1,990,0,1108.8,713.63,395.17,ลูกค้าประจำ,เงินสด,5
ORD01352,2025-06-24,ภาคเหนือ,พิษณุโลก,Shopee,ความงาม,ลิปสติก,4,350,0.05,1489.6,918.16,571.44,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02442,2024-10-29,ภาคกลาง,นนทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1926.96,663.04,ลูกค้าประจำ,บัตรเครดิต,2
ORD00452,2025-11-15,ภาคกลาง,นนทบุรี,Lazada,ความงาม,ครีมกันแดด,1,450,0.15,428.4,302.62,125.78,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD01516,2025-11-15,ภาคอีสาน,อุดรธานี,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,2,2590,0.05,5511.52,2968.82,2542.7,ลูกค้าประจำ,เงินสด,4
ORD00361,2025-03-24,ภาคเหนือ,เชียงราย,Shopee,แฟชั่น,กางเกงยีนส์,2,890,0,1993.6,1239.74,753.86,ลูกค้าประจำ,โอนผ่านแอป,2
ORD02020,2024-05-24,ภาคอีสาน,อุดรธานี,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0.15,671.5,467.43,204.07,ลูกค้าประจำ,บัตรเครดิต,3
ORD01593,2025-11-03,ภาคกลาง,,หน้าร้าน,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,3,2490,0,8366.4,4184.63,4181.77,ลูกค้าใหม่,โอนผ่านแอป,4
ORD02713,2025-07-18,ภาคเหนือ,เชียงราย,Shopee,ความงาม,ลิปสติก,1,350,0,392.0,209.39,182.61,ลูกค้าประจำ,โอนผ่านแอป,3
ORD02738,2025-07-12,ภาคกลาง,กรุงเทพมหานคร,Lazada,ความงาม,ลิปสติก,1,350,0,392.0,200.43,191.57,ลูกค้าใหม่,โอนผ่านแอป,3
ORD01383,2024-03-15,ภาคตะวันออก,จันทบุรี,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,2850.06,2139.94,ลูกค้าใหม่,เงินสด,4
ORD00416,2024-11-15,ภาคกลาง,กรุงเทพมหานคร,Lazada,ความงาม,ครีมกันแดด,5,450,0.05,2137.5,1493.01,644.49,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00983,2024-08-18,ภาคกลาง,นนทบุรี,หน้าร้าน,ความงาม,ครีมกันแดด,2,450,0,900.0,535.4,364.6,ลูกค้าใหม่,โอนผ่านแอป,4
ORD00063,2025-02-28,ภาคใต้,สุราษฎร์ธานี,หน้าร้าน,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.05,2755.76,1724.9,1030.86,ลูกค้าประจำ,โอนผ่านแอป,4
ORD00934,2024-09-26,ภาคใต้,สงขลา,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,3572.07,1417.93,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00980,2025-01-26,ภาคใต้,ภูเก็ต,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,1,1890,0,2116.8,1324.8,792.0,ลูกค้าใหม่,เงินสด,3
ORD02071,2024-04-22,ภาคกลาง,นนทบุรี,เว็บไซต์,อิเล็กทรอนิกส์,หูฟังไร้สาย,2,1290,0.05,2451.0,1755.54,695.46,ลูกค้าใหม่,บัตรเครดิต,3
ORD00130,2025-03-01,ภาคกลาง,ปทุมธานี,Lazada,ความงาม,ครีมกันแดด,1,450,0.15,428.4,336.42,91.98,ลูกค้าประจำ,โอนผ่านแอป,5
ORD02681,2024-05-21,ภาคกลาง,นครปฐม,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0.05,560.5,378.0,182.5,ลูกค้าใหม่,บัตรเครดิต,3
ORD00116,2024-11-11,ภาคตะวันออก,จันทบุรี,Shopee,ความงาม,เซรั่มบำรุงผิว,5,790,0,3950.0,2201.43,1748.57,ลูกค้าใหม่,บัตรเครดิต,5
ORD00073,2025-11-25,ภาคใต้,ภูเก็ต,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,4,890,0,3987.2,2519.49,1467.71,ลูกค้าประจำ,โอนผ่านแอป,3
ORD02641,2025-07-13,ภาคตะวันออก,ชลบุรี,Lazada,แฟชั่น,รองเท้าผ้าใบ,3,1890,0.05,6032.88,3643.13,2389.75,ลูกค้าประจำ,บัตรเครดิต,5
ORD01015,2024-06-27,ภาคกลาง,นครปฐม,หน้าร้าน,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1499.08,1090.92,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00260,2024-01-08,ภาคอีสาน,อุบลราชธานี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0,1180.0,810.52,369.48,ลูกค้าใหม่,บัตรเครดิต,4
ORD00664,2025-12-27,ภาคอีสาน,นครราชสีมา,Shopee,ความงาม,ครีมกันแดด,1,450,0,504.0,266.38,237.62,ลูกค้าประจำ,เงินสด,4
ORD02088,2025-09-04,ภาคเหนือ,พิษณุโลก,เว็บไซต์,ความงาม,ครีมกันแดด,2,450,0,1008.0,636.73,371.27,ลูกค้าประจำ,บัตรเครดิต,4
ORD01827,2024-08-01,ภาคกลาง,นครปฐม,Lazada,แฟชั่น,กางเกงยีนส์,3,890,0,2670.0,1614.75,1055.25,ลูกค้าประจำ,เงินสด,4
ORD01185,2025-10-01,ภาคเหนือ,เชียงราย,เว็บไซต์,ความงาม,ครีมกันแดด,2,450,0,1008.0,617.64,390.36,ลูกค้าใหม่,เงินสด,5
ORD02730,2024-05-04,ภาคใต้,ภูเก็ต,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,3388.61,1601.39,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02480,2025-04-07,ภาคเหนือ,พิษณุโลก,Shopee,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",4,4290,0.15,16336.32,10903.61,5432.71,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00870,2024-08-09,ภาคกลาง,ปทุมธานี,Shopee,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,3,690,0.05,1966.5,1275.19,691.31,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00923,2025-12-13,ภาคตะวันออก,ชลบุรี,Shopee,แฟชั่น,กางเกงยีนส์,3,890,0.05,2840.88,1947.57,893.31,ลูกค้าประจำ,เงินสด,4
ORD01399,2024-11-21,ภาคกลาง,กรุงเทพมหานคร,Lazada,ความงาม,ครีมกันแดด,1,450,0.15,382.5,335.55,46.95,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00623,2024-11-21,ภาคอีสาน,ขอนแก่น,เว็บไซต์,แฟชั่น,กระเป๋าเป้,1,990,0,990.0,623.04,366.96,ลูกค้าใหม่,โอนผ่านแอป,4
ORD00940,2024-03-10,ภาคอีสาน,อุบลราชธานี,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,4,4990,0,19960.0,11713.09,8246.91,ลูกค้าใหม่,บัตรเครดิต,4
ORD00194,2024-12-22,ภาคเหนือ,เชียงใหม่,Shopee,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",4,4290,0.15,14586.0,9897.71,4688.29,ลูกค้าใหม่,เงินสด,3
ORD02542,2025-09-05,ภาคกลาง,นนทบุรี,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",3,4290,0,14414.4,9035.36,5379.04,ลูกค้าใหม่,บัตรเครดิต,4
ORD00699,2024-11-19,ภาคตะวันออก,จันทบุรี,LINE Shopping,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0,4980.0,3677.05,1302.95,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD02219,2025-04-22,ภาคกลาง,นนทบุรี,Lazada,แฟชั่น,รองเท้าผ้าใบ,5,1890,0,10584.0,6342.67,4241.33,ลูกค้าประจำ,โอนผ่านแอป,5
ORD01569,2024-01-02,ภาคใต้,สงขลา,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0.05,1225.5,773.66,451.84,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02017,2025-12-20,ภาคกลาง,นนทบุรี,LINE Shopping,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3074.28,2514.52,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02344,2024-01-27,ภาคอีสาน,ขอนแก่น,Shopee,ความงาม,ลิปสติก,1,350,0.15,297.5,244.6,52.9,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD02874,2024-09-06,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,4,590,0,2360.0,1502.72,857.28,ลูกค้าใหม่,บัตรเครดิต,3
ORD02329,2024-11-03,ภาคตะวันออก,ชลบุรี,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,2,2590,0,5180.0,3563.51,1616.49,ลูกค้าประจำ,,3
ORD02441,2025-03-03,ภาคอีสาน,อุบลราชธานี,หน้าร้าน,ความงาม,ลิปสติก,4,350,0.05,1489.6,982.01,507.59,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02785,2025-10-01,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ลิปสติก,2,350,0,784.0,478.07,305.93,ลูกค้าใหม่,เก็บเงินปลายทาง,1
ORD01225,2025-11-28,ภาคอีสาน,นครราชสีมา,Shopee,คอมพิวเตอร์,SSD 1TB,2,2190,0,4905.6,3048.46,1857.14,ลูกค้าประจำ,บัตรเครดิต,1
ORD00538,2024-04-08,ภาคเหนือ,เชียงใหม่,Shopee,แฟชั่น,กระเป๋าเป้,3,990,0.1,2673.0,1990.1,682.9,ลูกค้าประจำ,บัตรเครดิต,4
ORD01886,2024-05-26,ภาคกลาง,นนทบุรี,Lazada,แฟชั่น,กางเกงยีนส์,2,890,0.15,1513.0,1154.22,358.78,ลูกค้าประจำ,เงินสด,4
ORD00164,2025-11-28,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ลิปสติก,2,350,0,784.0,506.73,277.27,ลูกค้าใหม่,เงินสด,3
ORD02408,2025-09-14,ภาคกลาง,ปทุมธานี,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",3,4290,0,14414.4,8438.58,5975.82,ลูกค้าใหม่,เงินสด,3
ORD01292,2024-04-20,ภาคอีสาน,ขอนแก่น,หน้าร้าน,แฟชั่น,เสื้อยืด,1,290,0,290.0,165.4,124.6,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02826,2024-11-23,ภาคตะวันออก,จันทบุรี,Shopee,แฟชั่น,เสื้อยืด,3,290,0.15,739.5,525.29,214.21,ลูกค้าประจำ,เงินสด,5
ORD01705,2024-05-30,ภาคใต้,ภูเก็ต,Shopee,ความงาม,ลิปสติก,2,350,0.1,630.0,452.8,177.2,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02820,2025-09-23,ภาคกลาง,ปทุมธานี,LINE Shopping,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0,772.8,459.75,313.05,ลูกค้าใหม่,โอนผ่านแอป,3
ORD01252,2024-10-02,ภาคกลาง,ปทุมธานี,หน้าร้าน,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1659.5,930.5,ลูกค้าประจำ,โอนผ่านแอป,3
ORD00433,2024-10-25,ภาคอีสาน,อุดรธานี,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,2996.05,1993.95,ลูกค้าใหม่,บัตรเครดิต,1
