employee_id,department,position,gender,age,education,years_at_company,monthly_salary,performance_score,job_satisfaction,overtime,training_hours,work_mode,attrition
EMP0023,IT,Developer,ชาย,38,ปริญญาตรี,4,35200,3.7,1,มี,3,Hybrid,อยู่ต่อ
EMP0331,บุคคล,เจ้าหน้าที่ HR,หญิง,40,ปวส.,9,24600,3.3,5,ไม่มี,33,ออฟฟิศ,อยู่ต่อ
EMP0724,ขาย,พนักงานขาย,ชาย,25,ปริญญาตรี,0,16700,3.4,2,ไม่มี,44,ออฟฟิศ,อยู่ต่อ
EMP0233,ขาย,หัวหน้าทีมขาย,หญิง,35,ปริญญาตรี,6,40100,3.8,2,มี,40,Hybrid,อยู่ต่อ
EMP0176,ขาย,ผู้จัดการฝ่ายขาย,ชาย,39,ปริญญาโท,8,70700,4.0,4,มี,29,Hybrid,อยู่ต่อ
EMP0441,IT,Developer,ชาย,36,ปวส.,7,35100,3.0,3,มี,10,ออฟฟิศ,ลาออก
EMP0151,การตลาด,Content Creator,หญิง,30,ปริญญาตรี,4,41800,4.7,5,ไม่มี,22,Hybrid,อยู่ต่อ
EMP0223,การตลาด,Marketing Executive,ชาย,32,ปวส.,0,23400,3.2,2,ไม่มี,21,Hybrid,อยู่ต่อ
EMP0409,IT,IT Support,ชาย,45,ปริญญาตรี,15,114800,3.3,1,ไม่มี,8,WFH,อยู่ต่อ
EMP0723,ขาย,พนักงานขาย,ชาย,34,ปริญญาตรี,9,23700,4.1,2,ไม่มี,52,ออฟฟิศ,อยู่ต่อ
EMP0002,ขาย,พนักงานขาย,หญิง,27,ปริญญาตรี,5,21300,3.9,1,ไม่มี,11,Hybrid,ลาออก
EMP0374,ปฏิบัติการ,ผู้จัดการโรงงาน,หญิง,44,ปริญญาตรี,12,62900,3.1,1,มี,52,ออฟฟิศ,ลาออก
EMP0347,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,37,ปริญญาตรี,5,18600,2.8,1,ไม่มี,48,ออฟฟิศ,ลาออก
EMP0725,IT,Developer,หญิง,26,ปริญญาตรี,0,28900,3.1,3,ไม่มี,39,Hybrid,ลาออก
EMP0060,บัญชี,เจ้าหน้าที่บัญชี,ชาย,37,ปริญญาตรี,3,22400,3.2,5,ไม่มี,26,Hybrid,อยู่ต่อ
EMP0074,บัญชี,เจ้าหน้าที่บัญชี,หญิง,26,ปริญญาตรี,3,21900,4.6,1,มี,13,ออฟฟิศ,อยู่ต่อ
EMP0585,ขาย,หัวหน้าทีมขาย,ชาย,41,ปริญญาตรี,8,41500,2.9,3,มี,33,ออฟฟิศ,อยู่ต่อ
EMP0015,ขาย,พนักงานขาย,หญิง,24,ปริญญาตรี,2,18600,4.1,5,มี,8,Hybrid,อยู่ต่อ
EMP0713,IT,Developer,หญิง,42,ปริญญาตรี,9,45400,4.2,1,ไม่มี,58,ออฟฟิศ,ลาออก
EMP0267,บัญชี,เจ้าหน้าที่บัญชี,ชาย,34,ปริญญาตรี,5,27400,4.5,3,ไม่มี,9,ออฟฟิศ,อยู่ต่อ
EMP0078,บุคคล,เจ้าหน้าที่ HR,ชาย,35,ปวส.,3,24800,3.0,1,ไม่มี,13,ออฟฟิศ,อยู่ต่อ
EMP0054,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,28,ปวส.,6,17000,3.2,3,มี,28,ออฟฟิศ,อยู่ต่อ
EMP0007,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,27,ปริญญาตรี,3,18200,4.1,5,ไม่มี,1,Hybrid,อยู่ต่อ
EMP0421,IT,Data Analyst,หญิง,26,ปริญญาตรี,2,53500,3.0,3,ไม่มี,30,Hybrid,ลาออก
EMP0364,IT,Data Analyst,หญิง,45,ปริญญาตรี,12,89100,3.1,1,ไม่มี,50,ออฟฟิศ,อยู่ต่อ
EMP0208,ขาย,พนักงานขาย,ชาย,26,ปวส.,3,19900,3.6,3,ไม่มี,3,ออฟฟิศ,อยู่ต่อ
EMP0590,บัญชี,ผู้จัดการบัญชี,หญิง,40,ปริญญาตรี,14,79000,4.2,4,ไม่มี,28,ออฟฟิศ,อยู่ต่อ
EMP0342,ขาย,หัวหน้าทีมขาย,หญิง,35,ปวส.,5,37100,4.4,5,ไม่มี,38,Hybrid,อยู่ต่อ
EMP0311,การตลาด,Content Creator,หญิง,39,ปริญญาตรี,7,52600,3.0,1,ไม่มี,29,Hybrid,อยู่ต่อ
EMP0147,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,29,ปวส.,7,20000,3.5,2,มี,30,WFH,อยู่ต่อ
EMP0508,ขาย,พนักงานขาย,หญิง,29,ปริญญาโท,5,21900,3.3,1,ไม่มี,56,ออฟฟิศ,อยู่ต่อ
EMP0796,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,28,ปริญญาตรี,2,16900,3.1,2,ไม่มี,8,Hybrid,อยู่ต่อ
EMP0046,การตลาด,Content Creator,ชาย,46,ปริญญาตรี,13,66200,4.3,1,มี,18,Hybrid,ลาออก
EMP0403,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,23,ปริญญาตรี,1,16400,2.2,1,ไม่มี,31,Hybrid,อยู่ต่อ
EMP0412,การตลาด,Marketing Executive,หญิง,40,ปวส.,8,30300,3.6,4,ไม่มี,51,ออฟฟิศ,อยู่ต่อ
EMP0647,IT,Developer,ชาย,28,ปริญญาโท,0,30800,3.6,4,ไม่มี,4,Hybrid,อยู่ต่อ
EMP0024,ขาย,พนักงานขาย,หญิง,29,ปวส.,3,19300,3.2,3,ไม่มี,32,Hybrid,อยู่ต่อ
EMP0790,การตลาด,ผู้จัดการการตลาด,หญิง,35,ปริญญาโท,7,68500,3.3,4,ไม่มี,7,ออฟฟิศ,อยู่ต่อ
EMP0784,IT,Developer,ชาย,28,ปริญญาตรี,6,35500,4.7,1,มี,45,ออฟฟิศ,ลาออก
EMP0655,ขาย,พนักงานขาย,ชาย,37,ปริญญาตรี,3,19200,3.0,1,ไม่มี,2,Hybrid,อยู่ต่อ
EMP0257,IT,Developer,ชาย,24,ปวส.,2,32900,4.7,1,ไม่มี,53,ออฟฟิศ,อยู่ต่อ
EMP0394,ปฏิบัติการ,หัวหน้างาน,หญิง,37,ปริญญาตรี,9,34200,3.8,4,ไม่มี,43,Hybrid,อยู่ต่อ
EMP0640,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,28,ปริญญาตรี,5,18000,2.4,4,มี,18,Hybrid,อยู่ต่อ
EMP0619,บัญชี,เจ้าหน้าที่บัญชี,หญิง,34,ปริญญาโท,3,21800,2.8,2,ไม่มี,52,Hybrid,อยู่ต่อ
EMP0445,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,39,ปวส.,7,19200,2.7,5,ไม่มี,60,ออฟฟิศ,อยู่ต่อ
EMP0535,ขาย,พนักงานขาย,ชาย,25,ปวส.,1,20300,4.1,5,ไม่มี,49,WFH,อยู่ต่อ
EMP0626,ขาย,พนักงานขาย,ชาย,33,ปริญญาตรี,9,26200,4.1,1,ไม่มี,32,ออฟฟิศ,อยู่ต่อ
EMP0542,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,39,ปวส.,7,18100,4.4,2,มี,8,Hybrid,ลาออก
EMP0493,IT,Developer,หญิง,33,ปริญญาตรี,7,38300,2.3,2,ไม่มี,13,ออฟฟิศ,อยู่ต่อ
EMP0717,ขาย,หัวหน้าทีมขาย,หญิง,26,ปริญญาตรี,2,35600,3.9,5,ไม่มี,45,ออฟฟิศ,อยู่ต่อ
EMP0624,บุคคล,เจ้าหน้าที่ HR,หญิง,36,ปริญญาตรี,2,24800,4.7,3,ไม่มี,5,WFH,อยู่ต่อ
EMP0764,ขาย,พนักงานขาย,ชาย,38,ปริญญาตรี,6,23300,2.7,1,มี,43,Hybrid,ลาออก
EMP0497,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,36,ปริญญาตรี,5,19300,3.1,4,ไม่มี,26,Hybrid,อยู่ต่อ
EMP0146,IT,Developer,หญิง,39,ปวส.,5,37300,4.4,5,ไม่มี,57,ออฟฟิศ,อยู่ต่อ
EMP0416,บัญชี,เจ้าหน้าที่บัญชี,หญิง,33,ปริญญาตรี,6,29700,4.0,3,ไม่มี,0,ออฟฟิศ,อยู่ต่อ
EMP0741,บัญชี,เจ้าหน้าที่บัญชี,ชาย,41,ปริญญาตรี,8,30500,3.3,3,ไม่มี,25,ออฟฟิศ,อยู่ต่อ
EMP0776,บัญชี,เจ้าหน้าที่บัญชี,ชาย,29,ปริญญาตรี,1,23900,4.2,3,ไม่มี,37,ออฟฟิศ,อยู่ต่อ
EMP0039,ขาย,พนักงานขาย,ชาย,29,ปริญญาตรี,0,19900,3.0,2,ไม่มี,25,ออฟฟิศ,อยู่ต่อ
EMP0290,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,25,ปริญญาตรี,0,14500,3.8,4,มี,41,ออฟฟิศ,ลาออก
EMP0246,บุคคล,เจ้าหน้าที่ HR,ชาย,32,ปริญญาตรี,3,25200,1.7,2,ไม่มี,3,ออฟฟิศ,ลาออก
EMP0275,บัญชี,เจ้าหน้าที่บัญชี,ชาย,28,ปวส.,4,26600,3.3,5,ไม่มี,5,Hybrid,อยู่ต่อ
EMP0498,IT,Developer,ชาย,33,ปริญญาตรี,10,42400,2.9,5,มี,34,ออฟฟิศ,ลาออก
EMP0141,บัญชี,เจ้าหน้าที่บัญชี,หญิง,36,ปริญญาตรี,4,26400,4.1,1,ไม่มี,26,WFH,อยู่ต่อ
EMP0349,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,38,ปริญญาตรี,6,21000,3.3,4,ไม่มี,7,Hybrid,อยู่ต่อ
EMP0207,IT,Developer,หญิง,24,ปริญญาตรี,2,29700,4.0,5,มี,37,ออฟฟิศ,ลาออก
EMP0651,ขาย,หัวหน้าทีมขาย,ชาย,48,ปริญญาตรี,15,47500,3.8,5,ไม่มี,5,ออฟฟิศ,อยู่ต่อ
EMP0269,บุคคล,Recruiter,หญิง,36,ปริญญาตรี,6,42800,4.5,5,มี,0,ออฟฟิศ,อยู่ต่อ
EMP0090,ขาย,พนักงานขาย,หญิง,38,ปริญญาตรี,6,24400,3.2,1,มี,18,Hybrid,ลาออก
EMP0029,บัญชี,เจ้าหน้าที่บัญชี,ชาย,27,ปริญญาตรี,4,22300,3.5,1,ไม่มี,24,ออฟฟิศ,ลาออก
EMP0217,ขาย,พนักงานขาย,หญิง,34,ปริญญาตรี,9,26600,2.3,1,มี,49,ออฟฟิศ,อยู่ต่อ
EMP0454,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,33,ปริญญาตรี,7,18900,3.6,4,ไม่มี,55,ออฟฟิศ,อยู่ต่อ
EMP0461,การตลาด,Content Creator,หญิง,33,ปริญญาตรี,9,55500,2.1,2,มี,59,Hybrid,ลาออก
EMP0426,บุคคล,เจ้าหน้าที่ HR,ชาย,35,ปริญญาโท,5,22500,1.4,3,ไม่มี,29,Hybrid,อยู่ต่อ
EMP0447,บัญชี,เจ้าหน้าที่บัญชี,หญิง,33,ปริญญาตรี,7,30600,3.1,4,มี,43,Hybrid,อยู่ต่อ
EMP0745,IT,Developer,หญิง,36,ปวส.,2,34600,2.3,4,ไม่มี,16,ออฟฟิศ,อยู่ต่อ
EMP0315,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,31,ปริญญาตรี,6,17000,3.9,1,มี,51,ออฟฟิศ,ลาออก
EMP0432,ขาย,หัวหน้าทีมขาย,ชาย,33,ปวส.,5,39800,3.7,3,มี,24,WFH,อยู่ต่อ
EMP0161,การตลาด,Marketing Executive,หญิง,40,ปริญญาตรี,8,33000,3.2,2,ไม่มี,6,ออฟฟิศ,อยู่ต่อ
EMP0234,ปฏิบัติการ,หัวหน้างาน,หญิง,29,ปริญญาตรี,2,27000,3.7,3,ไม่มี,52,Hybrid,อยู่ต่อ
EMP0479,บัญชี,นักวิเคราะห์การเงิน,หญิง,25,ปริญญาตรี,3,38700,2.3,5,ไม่มี,0,Hybrid,อยู่ต่อ
EMP0439,IT,Developer,หญิง,39,ปริญญาตรี,7,41700,4.7,1,มี,47,Hybrid,อยู่ต่อ
EMP0503,ขาย,พนักงานขาย,หญิง,37,ปวส.,8,26400,2.0,1,ไม่มี,50,ออฟฟิศ,อยู่ต่อ
EMP0787,IT,Developer,ชาย,39,ปวส.,6,39100,3.3,4,มี,31,Hybrid,ลาออก
EMP0574,ขาย,หัวหน้าทีมขาย,ชาย,35,ปริญญาตรี,9,47500,2.9,4,ไม่มี,7,WFH,อยู่ต่อ
EMP0581,IT,Developer,หญิง,42,ปริญญาตรี,9,40800,2.8,5,มี,34,Hybrid,อยู่ต่อ
EMP0731,ขาย,พนักงานขาย,หญิง,41,ปวส.,14,30300,4.3,2,ไม่มี,6,ออฟฟิศ,อยู่ต่อ
EMP0196,บัญชี,นักวิเคราะห์การเงิน,ชาย,40,ปริญญาตรี,8,52100,3.9,1,ไม่มี,59,ออฟฟิศ,อยู่ต่อ
EMP0360,ปฏิบัติการ,หัวหน้างาน,ชาย,39,ปริญญาโท,11,40900,4.4,3,ไม่มี,6,ออฟฟิศ,อยู่ต่อ
EMP0695,ขาย,พนักงานขาย,ชาย,32,ปริญญาโท,2,22300,2.4,2,ไม่มี,6,WFH,ลาออก
EMP0323,ขาย,หัวหน้าทีมขาย,หญิง,30,ปริญญาตรี,8,46500,4.1,1,มี,60,WFH,ลาออก
EMP0499,ขาย,พนักงานขาย,ชาย,30,ปริญญาตรี,4,19100,3.1,5,ไม่มี,39,ออฟฟิศ,อยู่ต่อ
EMP0491,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,33,,4,17200,3.6,4,มี,17,ออฟฟิศ,อยู่ต่อ
EMP0155,IT,Developer,หญิง,34,ปริญญาตรี,6,37800,3.8,2,ไม่มี,31,ออฟฟิศ,อยู่ต่อ
EMP0541,บุคคล,เจ้าหน้าที่ HR,ชาย,25,ปริญญาตรี,0,20900,3.1,4,ไม่มี,60,Hybrid,อยู่ต่อ
EMP0139,บุคคล,เจ้าหน้าที่ HR,ชาย,28,ปริญญาตรี,6,26900,3.2,2,มี,9,ออฟฟิศ,อยู่ต่อ
EMP0068,ขาย,พนักงานขาย,หญิง,28,ปริญญาตรี,3,22400,2.6,2,ไม่มี,25,ออฟฟิศ,อยู่ต่อ
EMP0602,ขาย,ผู้จัดการฝ่ายขาย,ชาย,37,ปวส.,10,73300,1.6,4,ไม่มี,56,ออฟฟิศ,อยู่ต่อ
EMP0008,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,25,ปวส.,3,17600,3.4,2,มี,45,Hybrid,ลาออก
EMP0767,บุคคล,เจ้าหน้าที่ HR,หญิง,28,ปวส.,5,22700,3.8,4,มี,32,ออฟฟิศ,อยู่ต่อ
EMP0401,ปฏิบัติการ,หัวหน้างาน,หญิง,35,ปริญญาตรี,10,36100,3.6,3,ไม่มี,18,ออฟฟิศ,อยู่ต่อ
EMP0137,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,38,ปวส.,7,17300,3.5,5,ไม่มี,0,ออฟฟิศ,อยู่ต่อ
EMP0083,บัญชี,ผู้จัดการบัญชี,หญิง,36,ปริญญาตรี,6,71700,2.8,4,ไม่มี,33,ออฟฟิศ,ลาออก
EMP0070,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,36,ปริญญาตรี,3,16500,2.0,5,ไม่มี,60,ออฟฟิศ,ลาออก
EMP0324,ขาย,หัวหน้าทีมขาย,หญิง,30,ปริญญาโท,7,42200,2.5,2,ไม่มี,14,Hybrid,ลาออก
EMP0121,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,34,ปริญญาตรี,7,18900,3.8,4,ไม่มี,23,ออฟฟิศ,อยู่ต่อ
EMP0163,IT,Developer,หญิง,28,ปริญญาตรี,0,29500,4.1,5,ไม่มี,21,ออฟฟิศ,อยู่ต่อ
EMP0687,IT,Developer,ชาย,25,ปริญญาตรี,2,31700,3.5,4,ไม่มี,60,Hybrid,อยู่ต่อ
EMP0783,ปฏิบัติการ,หัวหน้างาน,หญิง,23,ปริญญาตรี,1,26500,4.2,4,ไม่มี,14,ออฟฟิศ,อยู่ต่อ
EMP0514,บุคคล,เจ้าหน้าที่ HR,หญิง,32,ปริญญาตรี,4,26000,4.0,3,ไม่มี,16,Hybrid,อยู่ต่อ
EMP0430,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,39,ปริญญาตรี,7,17600,2.7,3,มี,57,ออฟฟิศ,ลาออก
EMP0220,การตลาด,Content Creator,หญิง,36,ปริญญาตรี,3,48800,4.7,4,มี,9,ออฟฟิศ,อยู่ต่อ
EMP0774,ขาย,พนักงานขาย,หญิง,26,ปริญญาตรี,4,20600,4.8,4,มี,37,ออฟฟิศ,ลาออก
EMP0504,ขาย,พนักงานขาย,ชาย,31,ปริญญาตรี,5,22800,3.3,1,ไม่มี,3,Hybrid,ลาออก
EMP0606,บุคคล,เจ้าหน้าที่ HR,หญิง,32,ปวส.,6,27800,3.7,2,มี,48,ออฟฟิศ,อยู่ต่อ
EMP0079,ขาย,พนักงานขาย,ชาย,30,ปริญญาตรี,5,21800,4.4,4,มี,27,ออฟฟิศ,อยู่ต่อ
EMP0733,บุคคล,Recruiter,หญิง,41,ปริญญาตรี,15,63700,3.4,2,ไม่มี,55,ออฟฟิศ,อยู่ต่อ
EMP0792,บุคคล,Recruiter,ชาย,41,ปริญญาตรี,8,49200,4.4,3,ไม่มี,19,ออฟฟิศ,อยู่ต่อ
EMP0746,การตลาด,Content Creator,ชาย,34,ปริญญาตรี,11,57300,3.3,2,มี,60,Hybrid,อยู่ต่อ
EMP0240,IT,Developer,ชาย,34,ปริญญาตรี,8,38100,3.3,5,มี,38,ออฟฟิศ,อยู่ต่อ
EMP0799,IT,Data Analyst,หญิง,45,ปริญญาตรี,13,87500,5,2,มี,16,ออฟฟิศ,อยู่ต่อ
EMP0611,ขาย,พนักงานขาย,หญิง,40,ปริญญาตรี,8,25100,4.2,1,ไม่มี,9,Hybrid,อยู่ต่อ
EMP0367,IT,Developer,ชาย,31,ปริญญาตรี,8,38900,3.2,5,มี,24,Hybrid,อยู่ต่อ
EMP0149,การตลาด,Marketing Executive,หญิง,30,ปริญญาตรี,0,25000,4.1,1,มี,6,Hybrid,อยู่ต่อ
EMP0101,ขาย,หัวหน้าทีมขาย,หญิง,33,ปริญญาโท,9,48300,4.1,1,ไม่มี,32,Hybrid,อยู่ต่อ
EMP0569,บุคคล,เจ้าหน้าที่ HR,ชาย,36,ปวส.,2,20600,3.8,1,ไม่มี,30,Hybrid,ลาออก
EMP0750,ขาย,พนักงานขาย,ชาย,39,ปริญญาตรี,9,26800,3.3,5,มี,24,ออฟฟิศ,อยู่ต่อ
EMP0129,ปฏิบัติการ,หัวหน้างาน,หญิง,36,ปริญญาตรี,8,37200,2.5,3,ไม่มี,29,Hybrid,อยู่ต่อ
EMP0623,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,32,ปริญญาตรี,3,17300,2.3,1,มี,32,Hybrid,ลาออก
EMP0664,บุคคล,เจ้าหน้าที่ HR,ชาย,30,ปริญญาตรี,8,24800,3.4,5,ไม่มี,26,Hybrid,อยู่ต่อ
EMP0539,การตลาด,Marketing Executive,ชาย,26,ปริญญาตรี,0,25000,3.9,4,ไม่มี,8,ออฟฟิศ,อยู่ต่อ
EMP0376,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,28,ปริญญาตรี,3,18300,2.8,5,มี,6,ออฟฟิศ,อยู่ต่อ
EMP0104,ขาย,พนักงานขาย,ชาย,35,ปริญญาตรี,2,21900,2.7,3,ไม่มี,43,Hybrid,อยู่ต่อ
EMP0496,บัญชี,เจ้าหน้าที่บัญชี,ชาย,35,ปริญญาโท,5,25800,3.4,5,มี,60,ออฟฟิศ,อยู่ต่อ
EMP0793,ปฏิบัติการ,หัวหน้างาน,หญิง,32,ปริญญาโท,8,39600,2.5,3,มี,11,ออฟฟิศ,อยู่ต่อ
EMP0515,บัญชี,เจ้าหน้าที่บัญชี,ชาย,39,ปริญญาตรี,5,25000,3.5,1,ไม่มี,48,Hybrid,อยู่ต่อ
EMP0634,IT,Developer,หญิง,33,ปริญญาตรี,8,36900,3.4,3,ไม่มี,57,Hybrid,อยู่ต่อ
EMP0273,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,35,ปริญญาตรี,3,16800,3.9,4,มี,35,ออฟฟิศ,อยู่ต่อ
EMP0277,ขาย,หัวหน้าทีมขาย,ชาย,34,ปริญญาโท,10,50900,3.0,5,ไม่มี,19,Hybrid,อยู่ต่อ
EMP0697,การตลาด,Marketing Executive,ชาย,30,ปริญญาตรี,6,25500,4.5,3,ไม่มี,41,ออฟฟิศ,อยู่ต่อ
EMP0013,ขาย,พนักงานขาย,ชาย,30,ปริญญาโท,0,19800,3.3,5,ไม่มี,3,ออฟฟิศ,ลาออก
EMP0482,ขาย,หัวหน้าทีมขาย,ชาย,31,ปริญญาตรี,7,45100,3.6,2,ไม่มี,14,ออฟฟิศ,ลาออก
EMP0255,IT,Developer,หญิง,26,ปริญญาโท,2,32200,2.8,5,มี,40,ออฟฟิศ,อยู่ต่อ
EMP0488,บุคคล,เจ้าหน้าที่ HR,ชาย,28,ปวส.,3,24500,2.6,4,ไม่มี,22,WFH,อยู่ต่อ
EMP0525,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,30,ปริญญาตรี,8,22100,4.0,5,ไม่มี,36,Hybrid,อยู่ต่อ
EMP0387,IT,Data Analyst,ชาย,41,ปริญญาโท,8,72700,2.6,3,ไม่มี,10,ออฟฟิศ,อยู่ต่อ
EMP0130,ปฏิบัติการ,หัวหน้างาน,หญิง,37,ปวส.,11,43000,2.3,1,ไม่มี,6,ออฟฟิศ,อยู่ต่อ
EMP0109,ขาย,พนักงานขาย,ชาย,32,ปริญญาตรี,4,23200,,5,ไม่มี,34,Hybrid,อยู่ต่อ
EMP0418,ขาย,พนักงานขาย,ชาย,27,ปริญญาตรี,3,20900,2.7,1,ไม่มี,23,ออฟฟิศ,อยู่ต่อ
EMP0018,การตลาด,Marketing Executive,หญิง,37,ปริญญาโท,5,29500,2.8,1,ไม่มี,38,Hybrid,อยู่ต่อ
EMP0132,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,41,ปวส.,7,18100,4.4,3,ไม่มี,22,Hybrid,อยู่ต่อ
EMP0116,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,32,ปริญญาตรี,5,18800,1.7,4,ไม่มี,58,Hybrid,อยู่ต่อ
EMP0666,IT,Developer,หญิง,36,ปริญญาตรี,2,32800,4.1,5,ไม่มี,29,ออฟฟิศ,อยู่ต่อ
EMP0357,การตลาด,Marketing Executive,หญิง,34,ปวส.,4,25600,2.9,2,มี,26,ออฟฟิศ,อยู่ต่อ
EMP0555,ปฏิบัติการ,หัวหน้างาน,หญิง,27,ปริญญาตรี,4,33400,3.5,2,ไม่มี,54,Hybrid,อยู่ต่อ
EMP0308,การตลาด,Marketing Executive,หญิง,36,ปริญญาตรี,6,28100,3.7,2,มี,53,ออฟฟิศ,อยู่ต่อ
EMP0332,ขาย,พนักงานขาย,ชาย,38,ปวส.,6,20100,3.5,5,ไม่มี,57,WFH,อยู่ต่อ
EMP0010,ขาย,หัวหน้าทีมขาย,หญิง,40,ปริญญาตรี,9,45800,3.2,3,ไม่มี,50,Hybrid,อยู่ต่อ
EMP0287,ขาย,หัวหน้าทีมขาย,หญิง,44,ปริญญาตรี,11,48200,2.2,3,ไม่มี,35,ออฟฟิศ,อยู่ต่อ
EMP0513,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,34,ปริญญาตรี,4,16400,3.4,2,มี,31,ออฟฟิศ,อยู่ต่อ
EMP0459,IT,Developer,หญิง,32,ปริญญาตรี,3,34900,4.0,4,ไม่มี,10,Hybrid,อยู่ต่อ
EMP0095,IT,Developer,หญิง,31,ปวส.,6,36000,4.0,2,ไม่มี,7,Hybrid,ลาออก
EMP0425,ปฏิบัติการ,หัวหน้างาน,หญิง,32,ปริญญาตรี,4,34700,4.5,3,ไม่มี,57,ออฟฟิศ,อยู่ต่อ
EMP0533,บัญชี,เจ้าหน้าที่บัญชี,ชาย,36,ปริญญาตรี,6,29800,3.4,2,ไม่มี,56,Hybrid,ลาออก
EMP0500,IT,Developer,หญิง,33,ปริญญาตรี,6,41100,3.0,2,ไม่มี,0,ออฟฟิศ,อยู่ต่อ
EMP0771,IT,IT Support,ชาย,47,,14,121700,3.3,2,มี,47,ออฟฟิศ,อยู่ต่อ
EMP0148,IT,IT Support,หญิง,31,ปวส.,9,100600,2.7,2,มี,39,ออฟฟิศ,อยู่ต่อ
EMP0266,IT,IT Support,หญิง,40,ปริญญาตรี,10,101300,2.5,4,มี,9,Hybrid,อยู่ต่อ
EMP0568,ขาย,หัวหน้าทีมขาย,หญิง,34,ปริญญาตรี,7,46800,3.1,5,ไม่มี,11,WFH,ลาออก
EMP0154,ขาย,หัวหน้าทีมขาย,หญิง,35,ปริญญาโท,9,49400,3.3,5,ไม่มี,40,ออฟฟิศ,อยู่ต่อ
EMP0735,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,36,ปริญญาตรี,6,17600,3.3,5,ไม่มี,23,Hybrid,อยู่ต่อ
EMP0582,IT,Developer,ชาย,31,ปริญญาตรี,6,41400,3.5,2,ไม่มี,10,Hybrid,อยู่ต่อ
EMP0259,ขาย,พนักงานขาย,ชาย,43,ปริญญาโท,9,23200,2.2,4,มี,19,Hybrid,อยู่ต่อ
EMP0209,ขาย,พนักงานขาย,หญิง,28,ปริญญาตรี,0,18900,2.0,2,ไม่มี,54,ออฟฟิศ,อยู่ต่อ
EMP0785,IT,Developer,ชาย,34,ปริญญาตรี,4,38800,4.4,3,มี,22,ออฟฟิศ,อยู่ต่อ
EMP0440,บัญชี,นักวิเคราะห์การเงิน,ชาย,36,ปริญญาตรี,13,62200,2.6,1,มี,11,Hybrid,อยู่ต่อ
EMP0112,ปฏิบัติการ,พนักงานคลังสินค้า,หญิง,34,ปวส.,7,20500,4.5,3,ไม่มี,30,ออฟฟิศ,ลาออก
EMP0225,ขาย,พนักงานขาย,ชาย,37,ปวส.,8,26600,3.5,3,ไม่มี,50,ออฟฟิศ,อยู่ต่อ
EMP0470,IT,Developer,หญิง,25,ปริญญาตรี,2,31300,4.2,5,ไม่มี,45,ออฟฟิศ,อยู่ต่อ
EMP0158,การตลาด,Marketing Executive,หญิง,27,ปวส.,4,28800,3.0,4,ไม่มี,53,ออฟฟิศ,อยู่ต่อ
EMP0413,ขาย,หัวหน้าทีมขาย,หญิง,30,ปริญญาตรี,8,40100,3.2,1,มี,55,ออฟฟิศ,อยู่ต่อ
EMP0622,บุคคล,เจ้าหน้าที่ HR,ชาย,23,ปวส.,0,20500,4.0,5,ไม่มี,4,Hybrid,อยู่ต่อ
EMP0020,ขาย,พนักงานขาย,หญิง,33,ปริญญาตรี,3,23000,2.9,4,ไม่มี,59,ออฟฟิศ,อยู่ต่อ
EMP0667,ขาย,พนักงานขาย,หญิง,27,ปริญญาตรี,2,20700,3.7,5,ไม่มี,17,ออฟฟิศ,อยู่ต่อ
EMP0455,IT,IT Manager,หญิง,49,ปวส.,18,158500,3.9,3,ไม่มี,20,ออฟฟิศ,อยู่ต่อ
EMP0636,ปฏิบัติการ,หัวหน้างาน,ชาย,34,ปริญญาตรี,10,39700,2.2,4,ไม่มี,16,ออฟฟิศ,อยู่ต่อ
EMP0127,ปฏิบัติการ,พนักงานคลังสินค้า,ชาย,37,ปริญญาตรี,5,18800,4.5,4,ไม่มี,9,WFH,อยู่ต่อ
