app_id,name,release_date,primary_genre,developer_tier,price_usd,price_range,is_free,early_access,multiplayer,thai_language,steam_deck,owners_estimate,positive_reviews,negative_reviews,review_pct,avg_playtime_hours,peak_ccu,estimated_revenue_usd,success
149543,Frozen Dungeon II 2,2025-07-16,RPG,AAA,59.99,$40+,Paid,No,No,Yes,Verified,3814800,122233,17943,87.2,104.9,13164,97337799,Hit
107622,Wild Island,2021-02-24,Simulation,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,176400,3196,33,99,29.0,1255,591985,Hit
182917,Void Frontier 2,2020-11-28,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,12600,182,69,72.8,10.7,49,59588,Not hit
122570,Golden Racer: Origins,2016-11-27,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,38500,985,545,64.4,17.0,89,142682,Not hit
172520,Shadow Empire Deluxe Remastered,2022-12-23,RPG,AA,0.0,Free,Free,No,No,No,Playable,41100,903,687,56.8,33.3,127,27850,Not hit
120017,Mystic Legends 2,2016-10-20,Survival,AA,29.99,$20-40,Paid,No,Yes,No,Verified,12314600,390914,3949,99,69.9,67602,137683073,Hit
120202,Silent Colony Remastered,2020-01-21,Survival,Indie,2.99,< $5,Paid,Yes,Yes,No,Playable,14300,356,197,64.4,17.9,106,14187,Not hit
189022,Lost Legends: Origins,2017-11-07,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,74800,1087,117,90.3,8.8,511,269721,Not hit
117908,Shadow Dungeon Remastered,2019-04-08,Adventure,Indie,0.0,Free,Free,No,No,No,Unsupported,32100,771,227,77.3,21.0,45,40811,Not hit
140737,Lost Empire Deluxe Remastered,2023-12-21,RPG,Indie,2.99,< $5,Paid,No,No,No,Playable,4500,118,39,75.2,60.5,4,5463,Not hit
159533,Crystal Tower Deluxe,2018-03-24,Action,AA,24.99,$20-40,Paid,No,Yes,No,Verified,389000,7076,1904,78.8,10.0,2330,3289569,Not hit
166711,Silent Colony Deluxe Remastered,2019-06-22,Casual,Indie,24.99,$20-40,Paid,No,No,Yes,Playable,6200,97,29,77.2,5.2,16,55380,Not hit
126307,Last Island II: Origins,2022-04-13,Action,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,4600,123,42,75.0,20.3,4,17085,Not hit
156536,Iron League Deluxe,2025-11-15,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,800,15,11,60.8,3.4,1,2604,Not hit
164084,Wild Colony 2 II,2018-05-28,Racing,Indie,0.0,Free,Free,No,No,Yes,Verified,5500,75,57,57.4,9.2,16,9435,Not hit
155167,Broken Racer: Origins Remastered,2024-04-05,Horror,Indie,0.99,< $5,Paid,No,No,No,Verified,1200,13,10,58.4,7.2,2,470,Not hit
114134,Dark Racer,2021-03-19,Strategy,Indie,2.99,< $5,Paid,No,No,No,Playable,1600,56,6,91.8,22.9,3,1867,Not hit
183916,Iron Odyssey Deluxe,2025-10-02,RPG,Indie,0.99,< $5,Paid,No,No,No,Verified,17600,446,129,77.6,50.7,53,7188,Not hit
162937,Tiny Frontier II,2019-03-06,Adventure,Indie,19.99,$10-20,Paid,No,No,No,Verified,5400,110,28,79.9,41.9,15,40524,Not hit
144548,Dark Factory Deluxe II,2019-01-31,Casual,AA,19.99,$10-20,Paid,No,No,No,Playable,156000,3997,2023,66.4,0.9,441,1036712,Not hit
140404,Iron Island II,2022-03-28,Casual,Indie,14.99,$10-20,Paid,No,No,No,Playable,700,17,9,66.5,1.8,2,3644,Not hit
102331,Pixel Tactics,2020-03-17,Casual,AA,19.99,$10-20,Paid,No,No,No,Playable,48900,729,120,85.9,,71,333637,Not hit
110656,Star Chronicles,2016-07-23,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,55000,1114,352,76.0,4.2,201,228679,Not hit
165712,Frozen Kingdom 2,2021-07-25,Strategy,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,33800,521,137,79.2,40.3,122,141826,Not hit
190946,Tiny Colony Remastered,2019-10-03,Roguelike,Indie,14.99,$10-20,Paid,Yes,No,No,Unsupported,1600,30,24,57.1,26.2,4,9824,Not hit
122089,Silent Odyssey 2,2018-03-24,Adventure,AAA,59.99,$40+,Paid,No,No,No,Unsupported,522900,9928,5585,64.0,27.4,662,10877735,Not hit
103256,Shadow Ocean,2022-10-30,Strategy,AA,39.99,$20-40,Paid,No,No,Yes,Verified,287100,6259,1292,82.9,52.0,379,3991433,Hit
180068,Neon Survivors: Origins 2,2023-03-30,Simulation,Indie,2.99,< $5,Paid,Yes,No,No,Playable,6900,98,78,56.1,21.0,9,8562,Not hit
147989,Mystic Tower 2,2023-02-28,Roguelike,Indie,19.99,$10-20,Paid,No,No,No,Playable,4700,78,35,69.7,20.9,7,35090,Not hit
161420,Cyber Arena Deluxe,2024-03-22,Casual,Indie,19.99,$10-20,Paid,Yes,No,No,Playable,5500,73,29,71.8,17.3,13,38048,Not hit
120757,Lost Legends,2025-07-17,Strategy,Indie,9.99,$5-10,Paid,No,No,No,Playable,19000,487,14,97.3,16.8,14,62106,Not hit
125419,Steel Odyssey Remastered,2017-10-31,Puzzle,Indie,24.99,$20-40,Paid,No,No,No,Playable,7200,146,49,75.0,5.2,20,73402,Not hit
114985,Iron Legends,2016-06-08,Survival,AA,29.99,$20-40,Paid,No,Yes,No,Playable,162100,2862,1012,73.9,43.2,1017,1577409,Not hit
163973,Rogue Village: Origins,2017-07-29,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Playable,3500,61,18,77.9,8.5,6,7574,Not hit
188652,Frozen Tower II,2023-02-18,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Unsupported,1600,47,16,74.8,4.4,2,3557,Not hit
109287,Pixel Arena,2023-10-17,Simulation,AA,24.99,$20-40,Paid,No,No,No,Unsupported,14800,199,114,63.6,91.8,40,133941,Not hit
108177,Broken Colony,2024-04-28,Roguelike,AA,0.0,Free,Free,No,No,No,Verified,189400,3066,529,85.3,25.4,144,289446,Hit
189170,Cyber Colony Remastered Deluxe,2019-09-05,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,700,9,4,69.5,10.6,1,2319,Not hit
184545,Steel Factory II,2025-09-21,Adventure,Indie,2.99,< $5,Paid,No,No,No,Playable,19500,299,101,74.9,5.9,60,24974,Not hit
110212,Shadow Dungeon,2024-11-09,RPG,Indie,9.99,$5-10,Paid,No,No,No,Playable,29100,522,240,68.6,25.0,52,124888,Not hit
162271,Lost Odyssey Remastered,2022-05-31,Sports,AAA,59.99,$40+,Paid,No,Yes,No,Unsupported,52400,656,729,47.4,49.1,310,992493,Not hit
123791,Void Dungeon: Origins,2025-01-08,RPG,AA,39.99,$20-40,Paid,No,No,No,Verified,76900,956,418,69.6,64.2,181,1132565,Not hit
170337,Crystal Tower II,2020-06-15,Action,Indie,2.99,< $5,Paid,No,No,No,Unsupported,19700,420,30,93.5,10.9,31,19840,Not hit
124124,Void Odyssey Deluxe II,2016-08-08,Puzzle,Indie,14.99,$10-20,Paid,No,No,No,Verified,13200,231,44,84.1,39.3,37,83134,Not hit
125974,Mystic Arena,2021-12-27,RPG,AA,24.99,$20-40,Paid,No,No,Yes,Playable,22400,231,143,61.8,33.0,27,194934,Not hit
120535,Wild Kingdom,2017-07-30,Strategy,AA,0.0,Free,Free,No,No,No,Verified,72800,840,420,66.7,34.4,262,24655,Not hit
149395,Golden Ocean,2025-01-24,Strategy,Indie,19.99,$10-20,Paid,No,No,No,Verified,2500,57,4,94.0,42.6,1,17209,Not hit
123717,Star Racer Deluxe,2022-06-29,Adventure,Indie,4.99,< $5,Paid,No,No,No,Verified,11600,207,104,66.6,23.5,43,22560,Not hit
175591,Solar Ocean: Origins,2023-12-07,Action,Indie,4.99,< $5,Paid,No,No,No,Unsupported,1800,33,17,67.4,10.5,4,3195,Not hit
159052,Iron Colony Deluxe,2020-09-16,Survival,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,47900,1142,551,67.5,93.3,313,228676,Not hit
110619,Rogue Tactics,2024-03-09,Simulation,Indie,2.99,< $5,Paid,No,No,No,Playable,900,17,7,72.9,41.7,0,1200,Not hit
148063,Hidden Island II 2,2025-04-07,Action,AA,0.0,Free,Free,No,Yes,No,Unsupported,1216600,20780,8283,71.5,5.4,7627,1822581,Not hit
111988,Void Colony,2020-03-08,Action,Indie,2.99,< $5,Paid,No,No,No,Playable,6800,134,98,57.8,7.2,13,6716,Not hit
135372,Dragon Tactics II,2023-03-13,Horror,Indie,2.99,< $5,Paid,No,No,No,Playable,1200,31,13,71.4,4.2,2,1213,Not hit
148951,Star Empire Deluxe,2020-07-11,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,24700,468,71,86.9,70.2,86,93929,Not hit
160125,Cyber Horizon Deluxe,2024-03-23,Simulation,Indie,4.99,< $5,Paid,Yes,No,No,Playable,9900,263,95,73.6,21.8,19,19573,Not hit
163529,Eternal Survivors II,2018-02-15,Casual,Indie,4.99,< $5,Paid,Yes,No,No,Verified,87300,1126,280,80.1,3.6,55,147823,Not hit
184175,Steel Village Deluxe,2023-10-22,Sports,AAA,69.99,$40+,Paid,No,Yes,Yes,Unsupported,368000,8199,6443,56.0,23.8,1668,8233186,Not hit
150505,Golden Kingdom Remastered,2022-01-26,Sports,Indie,0.99,< $5,Paid,No,Yes,No,Unsupported,26600,520,334,61.0,51.9,205,10341,Not hit
179994,Eternal Colony Remastered,2017-06-06,Adventure,Indie,2.99,< $5,Paid,No,No,No,Verified,49200,1543,277,84.8,11.7,182,61763,Not hit
147138,Last Village,2021-04-15,RPG,Indie,9.99,$5-10,Paid,No,No,No,Verified,4100,109,36,75.4,26.6,9,13766,Not hit
133189,Eternal League,2021-08-08,Simulation,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,31500,880,296,74.9,21.9,117,112578,Not hit
151393,Rogue Racer,2016-02-22,RPG,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,12800,169,26,87.0,105.2,26,40539,Not hit
100481,Hidden Dungeon,2020-04-27,Adventure,Indie,24.99,$20-40,Paid,No,No,No,Unsupported,22100,623,157,79.9,10.1,52,210855,Not hit
144215,Dragon Horizon Remastered: Origins,2018-06-16,Simulation,Indie,24.99,$20-40,Paid,No,Yes,No,Verified,10100,233,77,75.4,57.5,60,101040,Not hit
107252,Golden Factory,2023-10-08,Survival,Indie,4.99,< $5,Paid,No,Yes,No,Verified,1000,13,7,68.9,12.3,3,2118,Not hit
153798,Eternal Legends Remastered,2020-05-07,Casual,Indie,0.99,< $5,Paid,No,No,No,Verified,19400,423,252,62.7,4.4,11,7840,Not hit
150431,Tiny Village II,2025-07-21,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,5900,146,31,82.6,7.4,7,20723,Not hit
167895,Wild Colony Deluxe,2022-01-12,Casual,Indie,24.99,$20-40,Paid,No,No,No,Unsupported,3500,59,34,64.2,8.5,2,36979,Not hit
170115,Solar Tactics Deluxe,2020-02-10,Strategy,AA,24.99,$20-40,Paid,No,No,No,Unsupported,48000,822,205,80.1,26.0,52,473780,Not hit
180438,Pixel Horizon Remastered Deluxe,2017-01-17,Action,Indie,4.99,< $5,Paid,No,No,No,Unsupported,305900,6174,465,93.0,22.0,447,533762,Hit
138480,Steel Empire: Origins,2018-07-27,Survival,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,36800,520,86,85.9,41.6,206,132478,Not hit
117057,Hidden Village Deluxe,2024-11-01,Casual,Indie,0.0,Free,Free,No,No,No,Verified,204200,4474,1119,80.0,5.6,122,112667,Hit
114911,Mystic Legends,2018-05-25,Racing,Indie,2.99,< $5,Paid,No,No,No,Unsupported,1800,38,14,73.2,5.7,5,2281,Not hit
110915,Shadow Survivors,2019-04-29,Horror,Indie,2.99,< $5,Paid,No,No,No,Unsupported,1000,24,11,69.7,38.9,3,1035,Not hit
167007,Pixel Ocean Remastered: Origins,2025-03-24,Simulation,Indie,14.99,$10-20,Paid,No,No,No,Playable,1400,27,10,74.7,37.5,1,8244,Not hit
104625,Dark Ocean,2025-07-06,Strategy,Indie,14.99,$10-20,Paid,Yes,Yes,No,Unsupported,5200,114,58,66.5,45.2,24,27124,Not hit
160532,Mystic Island: Origins,2025-06-15,Racing,Indie,4.99,< $5,Paid,No,No,No,Unsupported,1600,18,9,69.1,10.6,3,2751,Not hit
122015,Broken Colony 2 II,2025-04-04,Action,Indie,4.99,< $5,Paid,No,Yes,No,Playable,12900,210,64,76.8,8.4,87,22330,Not hit
181326,Mystic Frontier II,2025-05-16,Casual,Indie,19.99,$10-20,Paid,Yes,No,No,Unsupported,1500,12,13,50.6,2.5,3,13296,Not hit
192463,Mystic Chronicles,2023-06-29,Action,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,5400,132,41,76.4,26.1,7,44412,Not hit
114615,Cyber Hunter Remastered,2024-02-11,Simulation,AA,24.99,$20-40,Paid,No,No,No,Playable,5000,62,21,75.3,88.8,6,54745,Not hit
103663,Steel Kingdom Deluxe,2025-06-13,Simulation,AA,0.0,Free,Free,No,No,No,Verified,2002600,62336,16471,79.1,51.8,4098,2134389,Not hit
167932,Shadow Protocol Deluxe 2,2021-06-07,Racing,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,43300,622,105,85.6,12.3,313,190038,Not hit
148618,Steel Hunter 2,2022-09-05,Simulation,Indie,4.99,< $5,Paid,No,No,No,Playable,4300,91,57,61.5,39.8,6,8334,Not hit
179254,Dragon Arena Deluxe,2022-04-26,Adventure,Indie,2.99,< $5,Paid,No,No,No,Verified,16900,257,82,75.9,4.6,36,21819,Not hit
109213,Rogue Protocol,2025-08-17,Simulation,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,2800,51,20,72.8,93.8,2,12334,Not hit
163455,Void Tower Remastered,2024-07-14,Casual,Indie,4.99,< $5,Paid,Yes,No,No,Unsupported,3900,105,45,70.6,12.8,10,8729,Not hit
130303,Lost Village 2: Origins,2024-03-25,Action,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,7900,179,61,74.7,14.5,23,60810,Not hit
188911,Solar Ocean Remastered,2024-05-13,Roguelike,Indie,4.99,< $5,Paid,Yes,Yes,No,Verified,2700,59,26,70.3,14.8,6,5469,Not hit
163233,Golden Odyssey II,2021-01-17,Strategy,Indie,0.99,< $5,Paid,No,Yes,No,Playable,17400,345,123,73.9,81.6,90,6287,Not hit
125345,Steel Hunter II,2020-02-23,RPG,Indie,14.99,$10-20,Paid,No,No,Yes,Playable,6000,137,100,58.0,144.0,17,40719,Not hit
125937,Solar Survivors,2025-03-23,RPG,Indie,0.0,Free,Free,No,No,No,Unsupported,158600,2228,867,72.0,20.9,94,68468,Not hit
150098,Frozen Horizon: Origins,2019-10-15,Casual,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,14500,343,63,84.7,5.4,60,96083,Not hit
115577,Shadow Ocean II,2021-01-29,Strategy,Indie,9.99,$5-10,Paid,No,No,Yes,Unsupported,4600,74,13,85.1,73.3,9,15554,Not hit
133707,Iron Frontier II,2022-04-09,Action,Indie,14.99,$10-20,Paid,No,No,No,Playable,2200,27,8,79.3,14.1,6,14103,Not hit
142328,Neon Legends Deluxe,2024-05-17,Racing,AA,29.99,$20-40,Paid,No,No,No,Playable,16000,416,197,68.0,12.0,47,210352,Not hit
108695,Broken Colony 2,2021-09-08,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Playable,10400,255,78,76.7,4.1,15,66148,Not hit
165527,Crystal Hunter: Origins Remastered,2025-02-12,Puzzle,Indie,24.99,$20-40,Paid,No,No,No,Unsupported,600,10,6,68.1,9.1,0,6495,Not hit
137962,Void Legends 2,2019-02-10,Strategy,Indie,4.99,< $5,Paid,Yes,Yes,No,Verified,314300,8227,452,94.8,87.5,1653,706686,Hit
134521,Crystal Hunter 2,2022-01-18,Action,Indie,9.99,$5-10,Paid,Yes,Yes,No,Unsupported,2300,40,6,88.4,15.7,3,9601,Not hit
190391,Frozen Hunter: Origins,2023-09-14,Puzzle,AA,19.99,$10-20,Paid,No,No,No,Playable,174500,4424,1695,72.3,3.7,606,1299488,Not hit
127972,Tiny Empire Remastered,2022-12-12,Simulation,Indie,4.99,< $5,Paid,Yes,Yes,No,Playable,63200,1304,1004,56.5,30.6,209,110128,Not hit
150653,Shadow Racer 2,2023-09-06,RPG,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,34600,825,283,74.5,100.3,43,125558,Not hit
165490,Void League Deluxe,2021-06-09,Action,AA,39.99,$20-40,Paid,No,Yes,No,Unsupported,99200,1393,862,61.8,12.0,308,1447738,Not hit
125456,Cyber Tower 2,2025-03-23,Puzzle,Indie,4.99,< $5,Paid,No,No,No,Verified,400,9,4,69.4,13.8,1,825,Not hit
139997,Golden Arena 2 2,2025-02-09,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,700,13,8,66.5,11.0,2,2440,Not hit
183990,Dragon Frontier Deluxe II,2022-12-25,Simulation,Indie,14.99,$10-20,Paid,No,Yes,No,Unsupported,10000,205,82,71.7,28.7,34,58853,Not hit
164269,Steel Legends: Origins: Origins,2016-02-13,Action,AAA,69.99,$40+,Paid,No,No,No,Unsupported,902900,24118,3289,88.0,7.0,2672,27504786,Hit
100259,Tiny Village,2024-12-24,Strategy,Indie,19.99,$10-20,Paid,No,Yes,No,Unsupported,102400,2103,130,94.2,66.6,506,703614,Hit
151837,Pixel Horizon Remastered,2023-02-05,RPG,AA,19.99,$10-20,Paid,No,No,Yes,Playable,529200,10286,4181,71.1,27.4,702,4358809,Not hit
151911,Steel Arena Remastered,2023-03-20,Simulation,Indie,0.0,Free,Free,No,Yes,No,Verified,112200,2135,447,82.7,121.4,650,136773,Hit
154871,Dragon Protocol II,2024-05-12,Simulation,Indie,24.99,$20-40,Paid,Yes,No,No,Unsupported,2900,29,28,52.4,21.6,4,28468,Not hit
110434,Shadow Tactics,2025-09-29,Adventure,AA,24.99,$20-40,Paid,No,No,No,Playable,33000,481,123,79.8,22.1,97,263025,Not hit
175295,Hidden Odyssey II,2022-05-30,Survival,Indie,24.99,$20-40,Paid,Yes,No,No,Playable,236300,5455,1182,82.2,29.8,855,2551254,Hit
152984,Star Arena: Origins,2019-09-05,Casual,Indie,0.99,< $5,Paid,No,No,No,Unsupported,4900,63,42,60.5,2.7,19,2068,Not hit
139405,Neon Tower: Origins,2024-12-21,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,2900,30,19,61.3,13.5,3,11753,Not hit
106549,Solar Racer Deluxe,2020-08-30,Action,Indie,19.99,$10-20,Paid,No,Yes,No,Verified,35200,931,389,70.6,25.8,111,231213,Not hit
126011,Lost League Deluxe,2016-04-27,Racing,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,7500,146,39,79.0,9.5,10,24748,Not hit
166267,Neon Kingdom: Origins: Origins,2025-10-12,Strategy,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,200,3,4,56.9,8.7,0,851,Not hit
179439,Solar Empire Remastered,2019-11-04,Puzzle,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,13800,225,84,73.0,8.6,52,61544,Not hit
178366,Wild Frontier Remastered,2024-11-23,Strategy,Indie,14.99,$10-20,Paid,No,No,No,Playable,2800,71,27,72.6,48.7,4,16660,Not hit
177811,Silent Village II II,2024-02-20,Casual,AA,19.99,$10-20,Paid,No,No,Yes,Verified,305300,4789,1102,81.3,2.3,665,1979018,Hit
115836,Rogue League II,2023-07-04,Adventure,AA,29.99,$20-40,Paid,No,No,Yes,Verified,28300,591,259,69.6,6.0,82,308313,Not hit
110878,Dark Hunter,2025-09-25,RPG,Indie,2.99,< $5,Paid,Yes,Yes,No,Playable,50600,1408,72,95.2,71.0,310,54841,Not hit
162863,Lost Hunter Remastered,2024-10-17,Simulation,Indie,19.99,$10-20,Paid,No,Yes,No,Verified,1400,16,6,74.1,15.1,3,10422,Not hit
173075,Hidden Tactics II,2025-02-12,Survival,Indie,4.99,< $5,Paid,No,Yes,No,Verified,11500,234,151,61.0,128.2,46,24852,Not hit
151097,Shadow Survivors 2,2025-07-16,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,700,15,12,57.5,29.6,1,2758,Not hit
189466,Void Odyssey: Origins,2024-05-05,Action,Indie,0.99,< $5,Paid,No,Yes,No,Verified,26900,599,212,73.9,25.6,73,11890,Not hit
107178,Wild Chronicles 2,2016-08-19,Simulation,AA,0.0,Free,Free,No,No,No,Playable,2558700,60086,11446,84.0,21.5,9664,1316780,Hit
151171,Steel Island 2,2024-09-25,Survival,Indie,9.99,$5-10,Paid,No,Yes,,Playable,19900,332,97,77.4,36.8,103,76314,Not hit
137592,Pixel Protocol: Origins,2023-05-07,Racing,Indie,14.99,$10-20,Paid,Yes,No,No,Unsupported,500,12,6,67.4,11.6,1,3083,Not hit
143068,Broken Colony II II,2022-03-22,Strategy,AA,19.99,$10-20,Paid,No,No,No,Playable,8100,206,72,74.2,60.4,19,70600,Not hit
164935,Crystal Factory 2,2025-04-18,Action,AA,19.99,$10-20,Paid,No,Yes,Yes,Playable,124000,3278,1406,70.0,11.5,428,976028,Not hit
185877,Wild Hunter II,2016-01-18,Strategy,AA,39.99,$20-40,Paid,No,Yes,No,Unsupported,13649800,287755,40359,87.7,72.6,59722,243646627,Hit
132523,Steel Racer Remastered,2025-03-24,Action,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,66300,1748,377,82.3,4.5,96,597548,Not hit
181844,Lost Island II,2023-08-11,Casual,Indie,19.99,$10-20,Paid,No,No,No,Verified,3200,68,38,64.3,8.6,4,27966,Not hit
160939,Golden Horizon: Origins,2018-06-18,Puzzle,Indie,0.0,Free,Free,No,No,No,Verified,88900,1884,656,74.2,18.3,264,68189,Not hit
162160,Frozen Tactics 2,2017-04-06,Adventure,AA,19.99,$10-20,Paid,No,No,No,Unsupported,993500,25801,5974,81.2,12.8,3714,8647540,Hit
106068,Cyber Horizon,2024-09-06,Simulation,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,9000,145,62,70.2,39.7,14,30017,Not hit
125123,Silent Horizon,2018-09-15,Casual,Indie,4.99,< $5,Paid,Yes,No,Yes,Playable,128900,2308,1362,62.9,7.3,66,274293,Not hit
165268,Broken Village: Origins,2016-09-01,Survival,Indie,0.0,Free,Free,No,No,No,Playable,114100,2738,1278,68.2,117.8,302,39168,Not hit
133744,Wild Hunter 2,2016-12-06,Adventure,Indie,0.0,Free,Free,No,Yes,No,Playable,22400,413,172,70.6,13.9,150,8065,Not hit
147064,Rogue Protocol II II,2023-10-11,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,118900,2001,546,78.6,18.6,114,484900,Not hit
113912,Tiny Survivors 2,2021-06-19,Simulation,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,1200,25,6,81.7,18.9,4,6564,Not hit
178773,Eternal Dungeon II Deluxe,2024-04-18,Adventure,Indie,4.99,< $5,Paid,No,No,No,Verified,23100,585,97,85.8,12.4,51,50441,Not hit
102294,Broken Ocean,2023-08-25,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,89800,1315,60,95.7,4.5,127,367081,Not hit
104033,Hidden Racer,2017-07-28,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,200,3,1,79.6,10.2,0,843,Not hit
166230,Star Empire 2 2,2025-06-11,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,13100,298,109,73.4,3.8,31,57954,Not hit
167155,Last Hunter: Origins II,2017-05-25,Action,Indie,4.99,< $5,Paid,Yes,No,No,Playable,6600,97,40,71.2,21.0,4,11669,Not hit
173963,Wild Horizon: Origins II 2,2023-01-13,Action,Indie,4.99,< $5,Paid,No,No,No,Unsupported,8700,115,59,66.4,18.2,7,18688,Not hit
132338,Steel Chronicles II,2025-04-15,RPG,Indie,0.99,< $5,Paid,No,Yes,No,Verified,43200,853,172,83.3,88.0,155,15466,Not hit
136556,Golden Village: Origins: Origins,2025-06-24,Action,Indie,4.99,< $5,Paid,Yes,No,No,Unsupported,8800,92,49,65.6,17.1,27,18258,Not hit
179180,Silent Dungeon 2,2019-03-31,RPG,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,2400,28,8,79.1,103.0,4,10322,Not hit
168006,Silent Racer Remastered,2018-10-24,Strategy,AA,29.99,$20-40,Paid,No,Yes,Yes,Unsupported,14800,415,176,70.3,53.6,113,182446,Not hit
117575,Lost Empire Deluxe,2018-01-20,Adventure,Indie,24.99,$20-40,Paid,No,No,No,Verified,6500,114,21,84.6,18.6,4,72035,Not hit
166896,Shadow Factory Remastered,2020-07-29,Simulation,Indie,14.99,$10-20,Paid,Yes,Yes,No,Unsupported,58800,1039,355,74.6,33.0,395,365374,Not hit
108621,Steel Legends: Origins,2023-11-01,Strategy,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,5100,57,27,67.9,59.8,8,27386,Not hit
145695,Dark Racer Remastered,2025-08-18,Strategy,Indie,14.99,$10-20,Paid,No,No,No,Playable,14500,399,45,89.9,33.0,50,78679,Not hit
140885,Broken Ocean 2,2024-12-22,Adventure,Indie,4.99,< $5,Paid,Yes,No,No,Unsupported,13400,245,138,64.0,8.4,49,29612,Not hit
110175,Star Survivors,2025-07-28,Simulation,Indie,0.0,Free,Free,No,No,Yes,Unsupported,900,11,7,61.6,21.6,1,711,Not hit
132227,Star League 2,2023-09-19,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,52500,769,102,88.3,4.9,169,170925,Not hit
146953,Solar Dungeon 2,2022-05-31,Adventure,Indie,9.99,$5-10,Paid,Yes,No,No,Verified,5600,88,28,76.0,8.4,17,21316,Not hit
170448,Broken Survivors 2 Remastered,2017-01-10,Action,Indie,14.99,$10-20,Paid,No,No,No,Verified,1100,20,7,77.0,12.1,1,7011,Not hit
164417,Solar Kingdom II,2016-08-23,Action,Indie,2.99,< $5,Paid,No,No,No,Verified,5700,193,14,93.6,11.2,7,7704,Not hit
119240,Steel Village,2025-10-04,RPG,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,15700,299,196,60.5,90.5,25,55875,Not hit
166563,Lost Kingdom II II,2020-10-12,Simulation,AA,39.99,$20-40,Paid,No,No,Yes,Verified,775200,23117,6945,76.9,56.8,2483,12681823,Not hit
136112,Star Legends: Origins,2022-05-08,Adventure,Indie,0.0,Free,Free,No,No,No,Playable,647100,20858,3973,84.0,7.3,1456,866676,Hit
132301,Lost Horizon: Origins,2023-05-31,Casual,Indie,9.99,$5-10,Paid,No,No,No,Playable,5400,115,36,76.8,3.1,8,22325,Not hit
101406,Silent Chronicles,2023-09-13,RPG,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,45600,1010,183,84.7,11.8,162,223220,Not hit
101443,Solar Arena,2021-02-01,Horror,Indie,14.99,$10-20,Paid,No,No,No,Playable,3100,46,16,75.0,1.3,10,16051,Not hit
187727,Dark Kingdom Remastered II,2018-06-17,Racing,Indie,14.99,$10-20,Paid,No,Yes,No,Unsupported,2100,31,16,67.7,25.8,6,10845,Not hit
189503,Iron League Deluxe 2,2025-04-08,Action,AAA,59.99,$40+,Paid,No,No,No,Unsupported,1248300,28246,16307,63.4,12.4,839,25787965,Not hit
166600,Iron Racer Deluxe: Origins,2021-08-24,Roguelike,AA,0.0,Free,Free,No,No,No,Verified,580400,15149,5050,75.0,42.0,734,484269,Not hit
191057,Golden Chronicles: Origins,2021-02-21,Horror,Indie,19.99,$10-20,Paid,No,No,No,Verified,66500,1643,231,87.7,16.0,118,501225,Not hit
183879,Neon Horizon: Origins,2022-05-05,RPG,Indie,4.99,< $5,Paid,No,No,No,Verified,13900,371,167,69.0,37.8,24,23720,Not hit
